Class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.281440616,0.673112214,-0.025559787,0.999880195,0.25389275,0.683187187,-0.007462525,0.999858499,0.244152799,0.678827286,-0.007238606,0.999873996,0.233952269,0.673867106,-0.007162485,0.999884009,0.273135722,0.68931222,0.021450669,0.999910235,0.27785638,0.689923167,0.021246897,0.999896407,0.282253385,0.690322757,0.021057503,0.999908447,0.217855692,0.646844387,0.085164204,0.999750078,0.275322378,0.671221673,0.216465712,0.999900699,0.273418784,0.638812125,0.006932052,0.998943627,0.297859967,0.652321815,0.044622056,0.998855472,0.224723801,0.51027,-0.038460683,0.995588303,0.3730461,0.556244731,0.375553012,0.993383467,0.080765128,0.643660724,-0.27101168,0.948004901,0.386631668,0.692702413,0.732488751,0.332847059,0.004273325,0.723896086,-0.339972824,0.549372375,0.323584378,0.812329531,1.145300269,0.142841965,-0.025633037,0.729165733,-0.347647935,0.434926987,0.297230363,0.808263063,1.213609338,0.099428363,-0.030681252,0.725856662,-0.368112683,0.446533382,0.284866452,0.808000922,1.263080239,0.090661876,-0.016227812,0.728522301,-0.355559498,0.540809572,0.29827261,0.802350044,1.169578791,0.10358239,0.423042089,0.204127759,-0.188481167,0.996074796,0.491425872,0.216115892,0.188267216,0.996040463,0.633883238,0.471735805,-0.233305946,0.89843446,0.678675413,0.46944797,0.011772722,0.257034838,0.837013364,0.794062972,-0.331489652,0.953164458,0.841524005,0.776144266,-0.061163735,0.232924655,0.881812036,0.823724747,-0.342160553,0.953540206,0.908563316,0.755650759,-0.07494659,0.204480425,0.791264474,0.865779877,-0.564638913,0.951414347,0.78769803,0.855417967,-0.249931991,0.264098734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.552143216,0.742808282,-0.007572249,0.999829412,0.564098179,0.752053559,0.006629136,0.999848366,0.564982057,0.751207769,0.00658635,0.999854565,0.566057503,0.749952912,0.006563755,0.99983418,0.566113234,0.748489738,-0.030372944,0.999821007,0.568110824,0.745862484,-0.030469131,0.999838591,0.570354223,0.743080497,-0.030444313,0.999841571,0.576956511,0.719719172,0.077991329,0.999768674,0.580052137,0.716877818,-0.09405461,0.9998281,0.547769427,0.722382903,0.023801876,0.999723613,0.549902499,0.718417764,-0.02707213,0.999756992,0.561106026,0.635173559,0.151953593,0.997698367,0.569514036,0.641398191,-0.157626092,0.99977845,0.612399995,0.780741155,0.246289119,0.248573005,0.620534241,0.802956104,-0.315181732,0.998344302,0.66683805,0.877430618,0.08762718,0.571433306,0.69017148,0.950667679,-0.285773963,0.9978531,0.691798806,0.898577929,0.089567229,0.741033971,0.716083646,0.969968915,-0.319642335,0.994498074,0.697739363,0.908670783,0.052869961,0.752746701,0.720724225,0.96149075,-0.282840282,0.99198252,0.69094795,0.906653643,0.069696017,0.731673896,0.709523797,0.951746643,-0.269918025,0.986826241,0.406133831,0.414553672,0.119797841,0.996195555,0.40231806,0.397841483,-0.119280092,0.998616815,0.306098282,0.648521602,0.116964787,0.302322805,0.293043822,0.655727625,-0.118977912,0.9967044,0.193540707,0.861873507,0.138719738,0.45912993,0.180153087,0.876378655,-0.11340005,0.996096671,0.173123211,0.893360853,0.134514615,0.62642765,0.154983789,0.909571409,-0.120851152,0.997414112,0.254337847,0.932994366,0.062236328,0.701838315,0.239095837,0.94633615,-0.220447406,0.994704306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.503129303,0.811693192,-0.0494055,0.999978542,0.522263646,0.81410104,-0.031190956,0.999980688,0.523604453,0.81182611,-0.031243037,0.99998343,0.525033176,0.809079766,-0.03123438,0.99998033,0.524018288,0.81099081,-0.071657263,0.999972463,0.526214719,0.80712688,-0.07182242,0.999975801,0.52825737,0.803031325,-0.071711883,0.999973297,0.53277576,0.771526158,0.058871854,0.999979973,0.53335923,0.768869579,-0.128931552,0.999980807,0.495361894,0.789438248,-0.010887249,0.999963045,0.497867495,0.786720872,-0.065870792,0.999960303,0.51115036,0.687595189,0.136674836,0.999489546,0.513316751,0.687894464,-0.163380772,0.99986887,0.584622383,0.814772785,0.214840844,0.266312808,0.588113606,0.823476613,-0.332458138,0.998306513,0.675359249,0.895405471,0.024214711,0.455863655,0.700026155,0.930138826,-0.26681608,0.996365547,0.707675815,0.905502558,0.018680027,0.634921014,0.72414422,0.937722802,-0.299167424,0.989153564,0.71027112,0.907961726,-0.01490624,0.64659512,0.728515863,0.93184638,-0.261789441,0.983288586,0.700427175,0.904251456,0.00562084,0.635474801,0.721223354,0.92900455,-0.251790792,0.975358725,0.346632808,0.426316172,0.13190648,0.998711467,0.33535251,0.403338879,-0.131504536,0.999499798,0.245154232,0.649462819,0.14595373,0.351667821,0.229022071,0.655940711,-0.112164356,0.997303843,0.139890015,0.854367375,0.175328761,0.650149465,0.117272317,0.867673159,-0.084797114,0.996501446,0.106889799,0.888386309,0.17091015,0.746281981,0.08394587,0.89813602,-0.094442792,0.996935248,0.190971538,0.917078197,0.086788841,0.873269737,0.165599734,0.922982812,-0.21785751,0.99583286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.476754844,0.702076077,-0.153751016,0.998450637,0.472901165,0.689650297,-0.177223802,0.998817265,0.474231809,0.686954856,-0.177213758,0.99907732,0.47562781,0.68364346,-0.177206084,0.999053657,0.47188431,0.690785766,-0.143415853,0.998839438,0.472336233,0.68928957,-0.143397212,0.998940408,0.472843319,0.68710357,-0.14333193,0.998815179,0.487679631,0.666416705,-0.233407184,0.998810649,0.484045297,0.66999644,-0.075895682,0.998771846,0.490550697,0.698971987,-0.169080481,0.997917712,0.489152372,0.701478004,-0.123085469,0.998024821,0.530634224,0.671229243,-0.289979488,0.999456108,0.520221591,0.661427617,0.038823362,0.994008064,0.486555636,0.756496429,-0.408363342,0.987596512,0.477687895,0.73269254,0.095556423,0.421776831,0.420909971,0.820729375,-0.419434428,0.968546569,0.423772275,0.789972007,-0.018279262,0.740041196,0.400285006,0.834165812,-0.479951322,0.948975265,0.399781555,0.790910602,-0.000480744,0.814659238,0.395495147,0.825407863,-0.43918553,0.934740484,0.398254931,0.789927959,-0.05430951,0.820785999,0.403415233,0.820204973,-0.406804681,0.902775764,0.407847524,0.789288819,-0.039709892,0.818427861,0.669127047,0.539763749,-0.123823494,0.998049259,0.654507577,0.532187521,0.124217533,0.997226417,0.752889037,0.664556205,-0.089373365,0.991642118,0.729459882,0.655854702,0.188647598,0.39260143,0.835011065,0.767737627,-0.032644145,0.989925623,0.814241886,0.728323996,0.269861102,0.710265934,0.851533473,0.771609604,-0.033920389,0.976969719,0.827236593,0.749827445,0.273223221,0.787269115,0.815360844,0.819688439,-0.117395647,0.979015946,0.795740187,0.796176434,0.224468485,0.788154542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.532498062,0.734331787,-0.041774072,0.999725044,0.517608702,0.752819717,-0.067120291,0.999785721,0.515413761,0.751259804,-0.067139916,0.999815524,0.513174534,0.749391079,-0.067218386,0.999803245,0.517912567,0.755463183,-0.029839408,0.999858379,0.515766621,0.75565213,-0.029747117,0.999878407,0.513652027,0.75521487,-0.029648069,0.99984324,0.497940719,0.723005772,-0.143753871,0.99971801,0.50049305,0.727144897,0.027693015,0.999759853,0.533142149,0.706304193,-0.064657889,0.999530911,0.535060644,0.710308552,-0.015121502,0.999353349,0.492837518,0.612187445,-0.16547367,0.998859882,0.505732238,0.635619521,0.067457706,0.995847404,0.397378623,0.753590167,-0.299837112,0.989248097,0.413536489,0.746634603,0.13566184,0.186775222,0.283191144,0.850994885,-0.292833149,0.962733746,0.31216079,0.834963799,-0.000358003,0.286778122,0.255752265,0.84695971,-0.329818428,0.941956937,0.279393584,0.822319031,-0.016927144,0.422257215,0.254169583,0.846411407,-0.308155268,0.933157086,0.276236773,0.827346206,-0.043489404,0.431007445,0.262464881,0.848982811,-0.284970075,0.922057807,0.286954194,0.832771838,-0.014946474,0.414008409,0.648419797,0.273288757,-0.109801039,0.998385549,0.65076685,0.305067658,0.109950408,0.99707979,0.778308034,0.530356824,-0.104266569,0.989040673,0.76729089,0.532798767,0.107843772,0.223926917,0.900525749,0.787506163,-0.088952929,0.985126257,0.880170465,0.764663696,0.16133073,0.475484014,0.936292171,0.829606712,-0.09309423,0.986702263,0.915307879,0.819925606,0.159675986,0.5245592,0.869946361,0.890122652,-0.195296809,0.980147362,0.845893502,0.86649549,0.090467073,0.599865019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.616083801,0.586422265,0.010970207,0.999906659,0.633622646,0.593306601,0.004357492,0.999915242,0.636135459,0.590610445,0.004371515,0.999934196,0.638415217,0.587687016,0.004364374,0.999920964,0.629314482,0.594920039,-0.027498359,0.999891043,0.628902555,0.593152225,-0.027629118,0.999908805,0.628131092,0.591424048,-0.027685422,0.999883294,0.644008934,0.547639608,-0.000829948,0.999869585,0.626104593,0.562513888,-0.149122432,0.999872446,0.608362556,0.561323047,0.019828802,0.9999125,0.603735089,0.562121749,-0.023974251,0.999897957,0.640719712,0.446026444,0.067964472,0.999639392,0.589691997,0.491297185,-0.187335461,0.999911666,0.714761078,0.582785785,0.167661577,0.683101714,0.657500327,0.680631697,-0.327924609,0.997565389,0.792227626,0.747483015,-0.00540645,0.93875587,0.73534137,0.845259726,-0.328320593,0.999320626,0.831431866,0.763021767,-0.002156052,0.969990611,0.767644465,0.875232399,-0.376016289,0.997813582,0.82783848,0.781268775,-0.055868424,0.971646845,0.775863886,0.855068386,-0.326426655,0.996550202,0.80851531,0.78098315,-0.027187506,0.964580119,0.765524149,0.842232823,-0.308808982,0.993501604,0.415587515,0.211271629,0.101210937,0.999265969,0.373582959,0.232343405,-0.101177223,0.999601305,0.314209253,0.453709275,0.214216843,0.328320056,0.28733325,0.468185246,0.031481456,0.990876377,0.224989459,0.652871072,0.389725953,0.747857749,0.191826358,0.68084693,0.171776652,0.993932903,0.206201762,0.692058802,0.402625561,0.827629626,0.166960999,0.711367369,0.174055472,0.994946539,0.285064429,0.735927582,0.339447379,0.925426066,0.258570045,0.762168467,0.081543379,0.995027244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.299302667,0.523284554,-0.087986901,0.998048306,0.27424708,0.519248247,-0.132921219,0.998656869,0.272789329,0.516598701,-0.132946789,0.998780429,0.270878583,0.513650119,-0.132993266,0.998863339,0.273816228,0.519609869,-0.059688516,0.998532772,0.272190362,0.517338514,-0.059674911,0.998481929,0.270015836,0.514764607,-0.05970766,0.998447895,0.26706326,0.483549505,-0.261028379,0.998024583,0.263460606,0.484775603,0.075288422,0.997746885,0.313115776,0.505526066,-0.126686752,0.996374905,0.313503146,0.505989015,-0.029111966,0.99641788,0.322821707,0.440237314,-0.411375374,0.997752368,0.31391111,0.412531793,0.267763257,0.995014489,0.286920249,0.580827475,-0.699073195,0.98932451,0.289590716,0.555131316,0.391837001,0.174709573,0.210171759,0.755216956,-0.705249131,0.983660996,0.230107859,0.694711804,0.124889143,0.440083832,0.166625977,0.774103165,-0.805473924,0.977714121,0.199930429,0.70190537,0.125752717,0.568746567,0.157442451,0.763947666,-0.749019027,0.973788977,0.189677149,0.699027538,0.043091048,0.585986137,0.171564996,0.754879296,-0.686628401,0.955242932,0.199806303,0.697128892,0.083654039,0.595993102,0.59016788,0.255811244,-0.23394455,0.995799363,0.563578725,0.242887825,0.234746248,0.994033992,0.712544322,0.474362224,-0.211950555,0.970886052,0.697317481,0.465163887,0.269125104,0.263989061,0.843811154,0.687310576,-0.138669863,0.983542323,0.814433575,0.659058809,0.380399227,0.346986771,0.891619086,0.724548161,-0.142108515,0.982238114,0.855481386,0.699074149,0.385538071,0.447684437,0.748517156,0.746614814,-0.320774674,0.97704792,0.729964733,0.727186918,0.284319431,0.452766359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.350861669,0.587564111,-0.000266361,0.999465048,0.332689047,0.5859375,-0.040687647,0.99950397,0.331470877,0.582983613,-0.04067279,0.999535918,0.329898894,0.579884887,-0.040756091,0.999560893,0.331376076,0.583773673,0.01218103,0.999576032,0.329437822,0.579418063,0.012135022,0.999569595,0.327168345,0.575007498,0.012066645,0.999571979,0.320969343,0.543658018,-0.148857564,0.999164224,0.319941968,0.538327217,0.092875622,0.999593079,0.359856635,0.567580402,-0.027827041,0.998738229,0.359734386,0.565462768,0.042283874,0.998638809,0.358841687,0.485973984,-0.234297991,0.998837292,0.372323662,0.445242763,0.238617375,0.998476446,0.307549298,0.672731876,-0.386666209,0.99035418,0.323284119,0.617719829,0.355092376,0.234412,0.213402584,0.847432733,-0.306626946,0.986318707,0.26159054,0.724396288,0.20233041,0.473454267,0.169948623,0.869654477,-0.362213641,0.981237352,0.241056085,0.723928213,0.209128574,0.558759153,0.158868939,0.856089532,-0.31628269,0.978266835,0.237086117,0.717351496,0.160905585,0.562938869,0.176305711,0.846315503,-0.288293451,0.9691149,0.241808817,0.723270714,0.179592118,0.570180058,0.630342364,0.187097192,-0.180141985,0.998842955,0.61710614,0.177279919,0.180443689,0.998691142,0.777840436,0.472551018,-0.053768206,0.970997453,0.746160686,0.450283468,0.311342329,0.269128323,0.879035771,0.736163914,0.085443616,0.974209905,0.83706212,0.678161323,0.457020909,0.383655041,0.910261929,0.779458165,0.094560646,0.965609074,0.860697448,0.727019608,0.469168991,0.413626969,0.775458992,0.806733072,0.003614177,0.965147555,0.755606353,0.766159713,0.425905317,0.474168897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.57207787,0.659627855,-0.029800853,0.999970913,0.590339541,0.667346001,-0.018118817,0.999963999,0.592582822,0.666063011,-0.018095536,0.999976873,0.594911397,0.664432764,-0.017994419,0.999962687,0.589100003,0.66694802,-0.059353221,0.99994874,0.590330541,0.665977955,-0.0595847,0.999966264,0.591483772,0.664928675,-0.059571426,0.999947548,0.611747384,0.639916062,0.05234351,0.9999578,0.602830887,0.647500515,-0.1405745,0.999971867,0.569484413,0.639936388,0.006083805,0.999954581,0.568306088,0.639628172,-0.050175831,0.999953032,0.603257656,0.557985783,0.134523511,0.999733746,0.588427067,0.584776223,-0.138948798,0.999937415,0.67693454,0.6456303,0.249360785,0.342735052,0.67401433,0.688097954,-0.309917212,0.999275625,0.781982899,0.708323121,0.050257102,0.744896054,0.792183161,0.745967805,-0.226119682,0.999509215,0.810216188,0.714334369,0.061022963,0.914231598,0.829654574,0.755392909,-0.248787165,0.997513175,0.812253535,0.716169059,0.01841074,0.921898901,0.83024776,0.747841299,-0.195423812,0.995188713,0.80259037,0.714732587,0.032822244,0.909045458,0.817705989,0.743195534,-0.201096267,0.991105378,0.423925251,0.301319659,0.126945347,0.999267399,0.398855388,0.297094077,-0.127008885,0.999754608,0.337344885,0.519995809,0.201198861,0.200326607,0.306610137,0.527121425,-7.90E-05,0.998087227,0.24424988,0.69723022,0.320001483,0.750506759,0.201481119,0.722302794,0.078294203,0.998538136,0.223042592,0.712856412,0.32580331,0.883557022,0.175199568,0.741780579,0.07160905,0.999215603,0.261935234,0.755687475,0.249590799,0.959792793,0.236030161,0.777705014,-0.038753077,0.998901248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.387259662,0.5578655,-0.015789066,0.999708354,0.371790886,0.564403176,-0.053244464,0.999821603,0.370224833,0.562356234,-0.053115714,0.999823868,0.368438363,0.560319781,-0.053104158,0.999800503,0.371665418,0.56486553,0.000891839,0.999839425,0.370176315,0.563135028,0.000917228,0.999844551,0.368442833,0.561295271,0.001034311,0.999822795,0.355699033,0.535167873,-0.162099496,0.999702752,0.356287152,0.536133647,0.088432707,0.999763787,0.39126724,0.538244843,-0.047471486,0.99941504,0.392047107,0.539134324,0.024624115,0.999359787,0.358222634,0.469799161,-0.220260814,0.998378873,0.356076688,0.458506674,0.182533696,0.998069465,0.272856504,0.615299344,-0.389919192,0.990688801,0.276535481,0.59462893,0.302892715,0.360406309,0.185893506,0.767510653,-0.303604424,0.980034947,0.194570541,0.715582967,0.135134861,0.709059119,0.151991516,0.775147915,-0.353218287,0.968113661,0.161703646,0.72568655,0.134470388,0.786719382,0.143160045,0.772234619,-0.308384806,0.962746978,0.154249281,0.735191226,0.08362703,0.791040123,0.155950785,0.767453313,-0.28538394,0.949931979,0.167264968,0.729710698,0.11189945,0.779705405,0.567052901,0.153082699,-0.172931299,0.998052359,0.545664251,0.147666767,0.173283204,0.997745097,0.648220479,0.435754567,-0.088161848,0.984369159,0.632384419,0.423474133,0.201780751,0.235108197,0.744801521,0.722082496,-0.015908303,0.98611325,0.7157498,0.680860996,0.333044678,0.436362088,0.775791526,0.766974211,-0.017201684,0.982988179,0.741077125,0.730077147,0.340083987,0.438348204,0.65336746,0.789161921,-0.157309726,0.978847682,0.628442347,0.761701703,0.243861735,0.514930487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.512890935,0.565070152,-0.017082041,0.999948621,0.533145428,0.569996595,-0.004050096,0.999957204,0.5348019,0.566799521,-0.00407137,0.999960542,0.536869645,0.563107729,-0.003991924,0.999948025,0.534182727,0.572467685,-0.047486603,0.999938965,0.536088467,0.571519375,-0.047668424,0.999945402,0.538005233,0.570196271,-0.047581304,0.999942303,0.552105784,0.532417178,0.088719025,0.999939799,0.547702134,0.543982506,-0.116115995,0.999948859,0.507721305,0.544366479,0.028702788,0.999893308,0.510175228,0.547082901,-0.031368822,0.999909878,0.546580672,0.442354828,0.188863769,0.999302745,0.534902036,0.497059047,-0.147773176,0.999855518,0.649304271,0.548690259,0.30073458,0.513105273,0.648574829,0.625986993,-0.319770157,0.995802939,0.763666391,0.605775714,0.131766424,0.802539706,0.797691822,0.695703864,-0.268133849,0.996399164,0.793797135,0.607052326,0.133798286,0.874683619,0.84419471,0.716115713,-0.304935277,0.989804506,0.795174837,0.614983678,0.092502765,0.88167876,0.848009527,0.709824681,-0.263285667,0.986242771,0.786556721,0.616540074,0.113596722,0.858749151,0.832568645,0.700009823,-0.249409467,0.980260551,0.372492641,0.114715591,0.160737619,0.999040425,0.347320259,0.117415205,-0.160523668,0.999627948,0.254900753,0.345687211,0.253352165,0.213952482,0.217129469,0.359053224,-0.063826993,0.99341172,0.141158491,0.533659101,0.373296112,0.508574009,0.097405821,0.562984765,0.019835517,0.99375546,0.116292141,0.556162953,0.378118157,0.653991699,0.068432629,0.596217632,0.018115269,0.99380976,0.205889612,0.623673439,0.308193475,0.763519287,0.171991259,0.648432374,-0.09834183,0.992375076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.44467032,0.684685349,0.025932333,0.999974847,0.428958774,0.703944445,-0.013106766,0.999985337,0.426508307,0.702986777,-0.013007159,0.999984026,0.424037904,0.701665819,-0.013015807,0.999983549,0.427877307,0.704458892,0.040417429,0.999985695,0.424802005,0.704057217,0.040498428,0.999984622,0.421729684,0.703318954,0.040705711,0.999982953,0.404111803,0.679455221,-0.128679305,0.999974489,0.401499629,0.680445611,0.118221268,0.999975443,0.440767437,0.657523692,-0.007976467,0.999950051,0.440602422,0.658521712,0.063266091,0.99993217,0.389189184,0.569468141,-0.148266405,0.999632001,0.371337712,0.558778167,0.173701778,0.999239445,0.295907319,0.736980617,-0.299086124,0.992069483,0.282534301,0.721790612,0.287510544,0.305480242,0.182110518,0.894170284,-0.215095222,0.984033465,0.199717522,0.842968762,0.122182362,0.559594095,0.147992164,0.904563308,-0.253931612,0.974047482,0.156946391,0.860907555,0.110948242,0.661547303,0.140577257,0.898598492,-0.222987622,0.970765412,0.153833002,0.862000346,0.067540035,0.66714561,0.152574599,0.896903396,-0.202007666,0.962528348,0.168288022,0.861973166,0.100988649,0.656961739,0.589435637,0.170084551,-0.147477329,0.999206483,0.558434784,0.18708764,0.14764376,0.998872101,0.690028965,0.517400205,-0.058918677,0.979299247,0.668599248,0.507379949,0.175789624,0.222921357,0.795651734,0.815855682,0.008792662,0.97821635,0.773214698,0.796302855,0.296202451,0.41281715,0.831290245,0.856785536,0.007425873,0.977642179,0.804346144,0.844934165,0.301615685,0.451425731,0.72379005,0.904713094,-0.130090699,0.972777545,0.702429652,0.8887555,0.200799331,0.524756074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
